AAPL (APPLE INC),109.80,-0.03,
Nov 04 2016 @ 14:35 ET,Bid,109.79,Ask,109.80,Size,13x6,Vol,20523482,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
17 Mar 110.00 (AAPL1717C110-E),6.20,-0.02,6.10,6.25,83,12087,17 Mar 110.00 (AAPL1717O110-E),6.59,-0.04,6.40,6.55,12,13075,
17 Mar 110.00 (AAPL1717C110-I),6.20,-0.15,6.10,6.25,105,12087,17 Mar 110.00 (AAPL1717O110-I),6.95,+0.45,6.40,6.55,21,13075,
17 Mar 110.00 (AAPL1717C110-J),5.75,-1.00,6.10,6.25,4,12087,17 Mar 110.00 (AAPL1717O110-J),5.18,0.0,6.40,6.55,0,13075,
17 Mar 110.00 (AAPL1717C110-K),10.40,0.0,6.10,6.25,0,12087,17 Mar 110.00 (AAPL1717O110-K),0.0,0.0,6.40,6.55,0,13075,
17 Mar 110.00 (AAPL1717C110-O),6.20,0.0,6.10,6.25,0,12087,17 Mar 110.00 (AAPL1717O110-O),6.00,0.0,6.40,6.55,0,13075,
17 Mar 110.00 (AAPL1717C110-P),6.20,-0.27,6.10,6.25,56,12087,17 Mar 110.00 (AAPL1717O110-P),7.20,+0.75,6.40,6.55,2,13075,
17 Mar 110.00 (AAPL1717C110-S),8.79,0.0,6.10,6.25,0,12087,17 Mar 110.00 (AAPL1717O110-S),5.55,0.0,6.40,6.55,0,13075,
17 Mar 110.00 (AAPL1717C110-X),6.05,-0.15,6.10,6.25,100,12087,17 Mar 110.00 (AAPL1717O110-X),6.50,0.0,6.40,6.55,0,13075,
17 Mar 110.00 (AAPL1717C110-Y),6.20,-0.86,6.10,6.25,2,12087,17 Mar 110.00 (AAPL1717O110-Y),5.80,0.0,6.40,6.55,0,13075,
17 Mar 115.00 (AAPL1717C115),3.94,-0.09,3.90,4.00,383,15601,17 Mar 115.00 (AAPL1717O115),9.21,-0.24,9.20,9.35,201,9164,
17 Mar 115.00 (AAPL1717C115-3),3.85,-1.85,3.80,4.00,1,15601,17 Mar 115.00 (AAPL1717O115-3),6.25,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-4),4.03,+0.08,3.90,4.00,11,15601,17 Mar 115.00 (AAPL1717O115-4),7.65,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-8),4.01,+0.06,3.90,4.00,14,15601,17 Mar 115.00 (AAPL1717O115-8),9.27,+1.81,9.20,9.35,5,9164,
17 Mar 115.00 (AAPL1717C115-A),3.85,-0.43,3.90,4.00,1,15601,17 Mar 115.00 (AAPL1717O115-A),8.80,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-B),3.85,-0.12,3.90,4.00,1,15601,17 Mar 115.00 (AAPL1717O115-B),8.24,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-E),3.80,-0.23,3.90,4.00,350,15601,17 Mar 115.00 (AAPL1717O115-E),10.05,+0.70,9.20,9.35,10,9164,
17 Mar 115.00 (AAPL1717C115-I),3.75,-0.20,3.90,4.00,1,15601,17 Mar 115.00 (AAPL1717O115-I),9.30,-0.15,9.20,9.35,183,9164,
17 Mar 115.00 (AAPL1717C115-J),4.27,0.0,3.90,4.00,0,15601,17 Mar 115.00 (AAPL1717O115-J),6.02,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-K),3.24,0.0,3.90,4.00,0,15601,17 Mar 115.00 (AAPL1717O115-K),0.0,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-O),4.40,0.0,3.90,4.00,0,15601,17 Mar 115.00 (AAPL1717O115-O),8.15,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-P),4.00,-0.05,3.90,4.00,2,15601,17 Mar 115.00 (AAPL1717O115-P),9.90,+0.80,9.20,9.35,1,9164,
17 Mar 115.00 (AAPL1717C115-S),4.25,0.0,3.90,4.00,0,15601,17 Mar 115.00 (AAPL1717O115-S),8.70,0.0,9.20,9.35,0,9164,
17 Mar 115.00 (AAPL1717C115-X),3.94,-0.01,3.90,4.00,2,15601,17 Mar 115.00 (AAPL1717O115-X),9.34,+2.12,9.20,9.35,1,9164,
17 Mar 115.00 (AAPL1717C115-Y),4.53,0.0,3.90,4.00,0,15601,17 Mar 115.00 (AAPL1717O115-Y),9.21,+0.96,9.20,9.35,1,9164,
17 Mar 120.00 (AAPL1717C120),2.36,-0.08,2.33,2.37,543,25959,17 Mar 120.00 (AAPL1717O120),12.60,-0.20,12.65,12.80,7,1266,
17 Mar 120.00 (AAPL1717C120-3),2.63,0.0,2.33,2.37,0,25959,17 Mar 120.00 (AAPL1717O120-3),0.0,0.0,12.65,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-4),2.40,-0.03,2.32,2.39,51,25959,17 Mar 120.00 (AAPL1717O120-4),12.50,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-8),2.35,-0.12,2.32,2.47,18,25959,17 Mar 120.00 (AAPL1717O120-8),10.57,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-A),2.40,-0.09,2.32,2.37,24,25959,17 Mar 120.00 (AAPL1717O120-A),12.50,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-B),2.41,-0.03,2.31,2.52,5,25959,17 Mar 120.00 (AAPL1717O120-B),8.45,0.0,12.55,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-E),2.36,-0.01,2.32,2.39,120,25959,17 Mar 120.00 (AAPL1717O120-E),12.61,-0.19,12.60,12.80,1,1266,
17 Mar 120.00 (AAPL1717C120-I),2.41,+0.02,2.33,2.37,152,25959,17 Mar 120.00 (AAPL1717O120-I),12.60,-0.20,12.65,12.80,3,1266,
17 Mar 120.00 (AAPL1717C120-J),2.64,0.0,2.34,2.52,0,25959,17 Mar 120.00 (AAPL1717O120-J),12.50,0.0,12.50,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-K),5.45,0.0,1.70,2.41,0,25959,17 Mar 120.00 (AAPL1717O120-K),0.0,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-O),2.41,-0.01,2.32,2.38,13,25959,17 Mar 120.00 (AAPL1717O120-O),13.20,+3.50,12.60,12.80,2,1266,
17 Mar 120.00 (AAPL1717C120-P),2.30,-0.14,2.32,2.37,3,25959,17 Mar 120.00 (AAPL1717O120-P),10.00,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-S),2.68,0.0,2.32,2.37,0,25959,17 Mar 120.00 (AAPL1717O120-S),10.10,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-X),2.35,-0.08,2.32,2.40,105,25959,17 Mar 120.00 (AAPL1717O120-X),12.50,0.0,12.60,12.80,0,1266,
17 Mar 120.00 (AAPL1717C120-Y),2.41,+0.04,2.33,2.37,52,25959,17 Mar 120.00 (AAPL1717O120-Y),12.60,+3.18,12.65,12.80,1,1266,
17 Mar 125.00 (AAPL1717C125),1.34,-0.05,1.32,1.33,505,16756,17 Mar 125.00 (AAPL1717O125),16.55,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-3),1.37,-0.13,1.27,1.34,18,16756,17 Mar 125.00 (AAPL1717O125-3),0.0,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-4),1.34,-0.13,1.30,1.34,22,16756,17 Mar 125.00 (AAPL1717O125-4),12.20,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-8),1.34,-0.06,1.29,1.50,44,16756,17 Mar 125.00 (AAPL1717O125-8),11.10,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-A),1.32,-0.08,1.31,1.34,11,16756,17 Mar 125.00 (AAPL1717O125-A),16.55,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-B),1.40,+0.01,1.26,1.33,58,16756,17 Mar 125.00 (AAPL1717O125-B),12.35,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-E),1.32,-0.03,1.30,1.34,59,16756,17 Mar 125.00 (AAPL1717O125-E),15.40,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-I),1.37,0.0,1.32,1.33,48,16756,17 Mar 125.00 (AAPL1717O125-I),16.15,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-J),1.98,0.0,0.74,1.45,0,16756,17 Mar 125.00 (AAPL1717O125-J),0.0,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-K),2.24,0.0,1.08,1.63,0,16756,17 Mar 125.00 (AAPL1717O125-K),0.0,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-O),1.33,-0.05,1.31,1.41,30,16756,17 Mar 125.00 (AAPL1717O125-O),16.45,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-P),1.36,+0.01,1.28,1.33,49,16756,17 Mar 125.00 (AAPL1717O125-P),13.90,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-S),1.36,0.0,1.27,1.35,0,16756,17 Mar 125.00 (AAPL1717O125-S),13.90,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-X),1.32,-0.07,1.29,1.45,54,16756,17 Mar 125.00 (AAPL1717O125-X),16.55,0.0,16.55,16.80,0,855,
17 Mar 125.00 (AAPL1717C125-Y),1.32,-0.22,1.32,1.39,112,16756,17 Mar 125.00 (AAPL1717O125-Y),11.30,0.0,16.55,16.80,0,855,
17 Mar 130.00 (AAPL1717C130),0.75,-0.01,0.73,0.74,258,15948,17 Mar 130.00 (AAPL1717O130),18.20,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-3),0.90,0.0,0.68,0.75,0,15948,17 Mar 130.00 (AAPL1717O130-3),19.85,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-4),0.76,-0.01,0.68,0.75,6,15948,17 Mar 130.00 (AAPL1717O130-4),16.90,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-8),0.70,-0.06,0.63,0.86,16,15948,17 Mar 130.00 (AAPL1717O130-8),15.73,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-A),0.75,-0.01,0.70,0.75,9,15948,17 Mar 130.00 (AAPL1717O130-A),17.15,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-B),0.73,-0.01,0.68,0.74,29,15948,17 Mar 130.00 (AAPL1717O130-B),19.20,0.0,20.75,21.25,0,453,
17 Mar 130.00 (AAPL1717C130-E),0.73,0.0,0.68,0.75,55,15948,17 Mar 130.00 (AAPL1717O130-E),17.15,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-I),0.74,-0.03,0.73,0.74,46,15948,17 Mar 130.00 (AAPL1717O130-I),16.60,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-J),0.73,-0.09,0.67,0.76,14,15948,17 Mar 130.00 (AAPL1717O130-J),0.0,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-K),0.0,0.0,0.41,0.91,0,15948,17 Mar 130.00 (AAPL1717O130-K),0.0,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-O),0.71,-0.05,0.70,0.75,9,15948,17 Mar 130.00 (AAPL1717O130-O),15.60,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-P),0.76,0.0,0.68,0.74,0,15948,17 Mar 130.00 (AAPL1717O130-P),14.80,0.0,20.75,21.25,0,453,
17 Mar 130.00 (AAPL1717C130-S),0.87,0.0,0.68,0.75,0,15948,17 Mar 130.00 (AAPL1717O130-S),15.10,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-X),0.75,+0.02,0.68,0.76,9,15948,17 Mar 130.00 (AAPL1717O130-X),18.20,0.0,20.75,21.20,0,453,
17 Mar 130.00 (AAPL1717C130-Y),0.73,-0.07,0.73,0.80,65,15948,17 Mar 130.00 (AAPL1717O130-Y),19.50,0.0,20.75,21.20,0,453,
17 Mar 135.00 (AAPL1717C135),0.43,0.0,0.41,0.43,189,4466,17 Mar 135.00 (AAPL1717O135),26.40,+0.40,25.55,26.00,166,154,
17 Mar 135.00 (AAPL1717C135-3),0.44,0.0,0.39,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-3),0.0,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-4),0.48,0.0,0.40,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-4),23.52,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-8),0.36,-0.06,0.36,0.43,10,4466,17 Mar 135.00 (AAPL1717O135-8),22.40,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-A),0.41,0.0,0.40,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-A),19.25,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-B),0.43,0.0,0.37,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-B),19.56,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-E),0.43,+0.02,0.40,0.43,155,4466,17 Mar 135.00 (AAPL1717O135-E),26.40,+7.20,25.55,26.00,40,154,
17 Mar 135.00 (AAPL1717C135-I),0.47,0.0,0.41,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-I),26.40,+5.20,25.55,26.00,84,154,
17 Mar 135.00 (AAPL1717C135-J),0.48,0.0,0.40,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-J),0.0,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-K),0.0,0.0,0.40,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-K),0.0,0.0,25.50,25.85,0,154,
17 Mar 135.00 (AAPL1717C135-O),0.41,-0.01,0.34,0.45,14,4466,17 Mar 135.00 (AAPL1717O135-O),26.40,+0.40,25.55,26.00,42,154,
17 Mar 135.00 (AAPL1717C135-P),0.41,0.0,0.34,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-P),21.30,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-S),0.41,0.0,0.37,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-S),0.0,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-X),0.43,+0.02,0.40,0.43,10,4466,17 Mar 135.00 (AAPL1717O135-X),21.74,0.0,25.55,26.00,0,154,
17 Mar 135.00 (AAPL1717C135-Y),0.41,0.0,0.35,0.43,0,4466,17 Mar 135.00 (AAPL1717O135-Y),0.0,0.0,25.55,26.00,0,154,
17 Mar 140.00 (AAPL1717C140),0.24,+0.02,0.24,0.25,500,1931,17 Mar 140.00 (AAPL1717O140),25.65,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-3),0.98,0.0,0.23,0.25,0,1931,17 Mar 140.00 (AAPL1717O140-3),0.0,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-4),0.24,-0.51,0.23,0.26,70,1931,17 Mar 140.00 (AAPL1717O140-4),27.40,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-8),0.22,0.0,0.21,0.29,0,1931,17 Mar 140.00 (AAPL1717O140-8),27.04,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-A),0.23,-0.80,0.23,0.26,3,1931,17 Mar 140.00 (AAPL1717O140-A),24.00,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-B),0.24,-0.01,0.21,0.26,9,1931,17 Mar 140.00 (AAPL1717O140-B),28.30,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-E),0.24,-0.03,0.23,0.26,163,1931,17 Mar 140.00 (AAPL1717O140-E),25.80,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-I),0.23,-0.08,0.24,0.25,74,1931,17 Mar 140.00 (AAPL1717O140-I),25.65,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-J),0.29,0.0,0.23,0.26,0,1931,17 Mar 140.00 (AAPL1717O140-J),0.0,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-K),0.0,0.0,0.23,0.26,0,1931,17 Mar 140.00 (AAPL1717O140-K),0.0,0.0,29.40,32.60,0,258,
17 Mar 140.00 (AAPL1717C140-O),0.42,0.0,0.16,0.27,0,1931,17 Mar 140.00 (AAPL1717O140-O),23.95,0.0,30.20,30.90,0,258,
17 Mar 140.00 (AAPL1717C140-P),0.23,-0.52,0.21,0.25,21,1931,17 Mar 140.00 (AAPL1717O140-P),23.95,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-S),0.23,-0.67,0.21,1.28,25,1931,17 Mar 140.00 (AAPL1717O140-S),28.85,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-X),0.24,0.0,0.23,0.26,0,1931,17 Mar 140.00 (AAPL1717O140-X),23.44,0.0,30.20,30.85,0,258,
17 Mar 140.00 (AAPL1717C140-Y),0.23,-0.02,0.18,0.25,135,1931,17 Mar 140.00 (AAPL1717O140-Y),24.00,0.0,30.20,30.85,0,258,
17 Mar 145.00 (AAPL1717C145),0.15,+0.01,0.15,0.16,136,1971,17 Mar 145.00 (AAPL1717O145),34.95,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-3),0.44,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-3),0.0,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-4),0.21,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-4),28.60,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-8),0.23,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-8),36.80,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-A),0.54,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-A),28.17,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-B),0.44,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-B),33.05,0.0,35.30,35.70,0,118,
17 Mar 145.00 (AAPL1717C145-E),0.44,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-E),0.0,0.0,35.25,35.70,0,118,
17 Mar 145.00 (AAPL1717C145-I),0.15,0.0,0.15,0.16,91,1971,17 Mar 145.00 (AAPL1717O145-I),33.65,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-J),0.0,0.0,0.14,0.17,0,1971,17 Mar 145.00 (AAPL1717O145-J),0.0,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-K),0.0,0.0,0.07,0.17,0,1971,17 Mar 145.00 (AAPL1717O145-K),0.0,0.0,33.85,37.45,0,118,
17 Mar 145.00 (AAPL1717C145-O),0.15,-0.30,0.14,0.17,45,1971,17 Mar 145.00 (AAPL1717O145-O),33.65,0.0,35.20,35.95,0,118,
17 Mar 145.00 (AAPL1717C145-P),0.14,0.0,0.13,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-P),33.05,0.0,35.30,35.70,0,118,
17 Mar 145.00 (AAPL1717C145-S),0.35,0.0,0.14,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-S),0.0,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-X),0.41,0.0,0.14,0.17,0,1971,17 Mar 145.00 (AAPL1717O145-X),34.95,0.0,35.30,35.65,0,118,
17 Mar 145.00 (AAPL1717C145-Y),0.43,0.0,0.08,0.16,0,1971,17 Mar 145.00 (AAPL1717O145-Y),0.0,0.0,35.30,35.70,0,118,
17 Mar 150.00 (AAPL1717C150),0.10,-0.04,0.10,0.11,117,2791,17 Mar 150.00 (AAPL1717O150),39.32,0.0,40.00,40.70,0,253,
17 Mar 150.00 (AAPL1717C150-3),0.25,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-3),0.0,0.0,38.20,42.50,0,253,
17 Mar 150.00 (AAPL1717C150-4),0.29,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-4),0.0,0.0,39.90,40.70,0,253,
17 Mar 150.00 (AAPL1717C150-8),0.21,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-8),43.11,0.0,39.25,41.95,0,253,
17 Mar 150.00 (AAPL1717C150-A),0.30,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-A),0.0,0.0,39.25,41.55,0,253,
17 Mar 150.00 (AAPL1717C150-B),0.10,-0.04,0.09,0.12,19,2791,17 Mar 150.00 (AAPL1717O150-B),0.0,0.0,39.25,42.55,0,253,
17 Mar 150.00 (AAPL1717C150-E),0.12,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-E),39.32,0.0,40.00,40.70,0,253,
17 Mar 150.00 (AAPL1717C150-I),0.12,0.0,0.08,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-I),0.0,0.0,39.90,40.80,0,253,
17 Mar 150.00 (AAPL1717C150-J),0.30,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-J),0.0,0.0,39.25,42.50,0,253,
17 Mar 150.00 (AAPL1717C150-K),0.0,0.0,0.04,0.12,0,2791,17 Mar 150.00 (AAPL1717O150-K),0.0,0.0,39.25,42.35,0,253,
17 Mar 150.00 (AAPL1717C150-O),0.10,-0.14,0.10,0.11,82,2791,17 Mar 150.00 (AAPL1717O150-O),0.0,0.0,39.90,40.85,0,253,
17 Mar 150.00 (AAPL1717C150-P),0.10,-0.15,0.10,0.11,16,2791,17 Mar 150.00 (AAPL1717O150-P),37.95,0.0,39.90,40.85,0,253,
17 Mar 150.00 (AAPL1717C150-S),0.17,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-S),0.0,0.0,39.25,42.00,0,253,
17 Mar 150.00 (AAPL1717C150-X),0.16,0.0,0.09,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-X),33.90,0.0,39.90,40.70,0,253,
17 Mar 150.00 (AAPL1717C150-Y),0.15,0.0,0.08,0.11,0,2791,17 Mar 150.00 (AAPL1717O150-Y),0.0,0.0,40.00,40.80,0,253,
17 Apr 47.50 (AAPL1721D47.5),0.0,0.0,61.95,62.95,0,0,17 Apr 47.50 (AAPL1721P47.5),0.05,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-3),0.0,0.0,60.40,64.55,0,0,17 Apr 47.50 (AAPL1721P47.5-3),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-4),0.0,0.0,60.80,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-4),0.0,0.0,0.0,0.06,0,141,
17 Apr 47.50 (AAPL1721D47.5-8),0.0,0.0,60.80,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-8),0.16,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-A),0.0,0.0,0.0,0.0,0,0,17 Apr 47.50 (AAPL1721P47.5-A),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-B),0.0,0.0,60.40,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-B),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-E),0.0,0.0,61.95,62.95,0,0,17 Apr 47.50 (AAPL1721P47.5-E),0.30,0.0,0.0,0.06,0,141,
17 Apr 47.50 (AAPL1721D47.5-I),0.0,0.0,60.50,64.20,0,0,17 Apr 47.50 (AAPL1721P47.5-I),0.34,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-J),0.0,0.0,60.10,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-J),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-K),0.0,0.0,60.60,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-K),0.0,0.0,0.0,2.16,0,141,
17 Apr 47.50 (AAPL1721D47.5-O),0.0,0.0,60.10,64.10,0,0,17 Apr 47.50 (AAPL1721P47.5-O),0.05,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-P),0.0,0.0,0.0,0.0,0,0,17 Apr 47.50 (AAPL1721P47.5-P),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-S),0.0,0.0,60.80,64.15,0,0,17 Apr 47.50 (AAPL1721P47.5-S),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-X),0.0,0.0,60.65,64.10,0,0,17 Apr 47.50 (AAPL1721P47.5-X),0.0,0.0,0.01,0.05,0,141,
17 Apr 47.50 (AAPL1721D47.5-Y),0.0,0.0,61.95,62.95,0,0,17 Apr 47.50 (AAPL1721P47.5-Y),0.15,0.0,0.01,0.05,0,141,
17 Apr 50.00 (AAPL1721D50),60.11,0.0,59.50,60.50,0,2,17 Apr 50.00 (AAPL1721P50),0.04,-0.01,0.03,0.06,15,76,
17 Apr 50.00 (AAPL1721D50-3),0.0,0.0,57.90,62.10,0,2,17 Apr 50.00 (AAPL1721P50-3),0.0,0.0,0.02,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-4),0.0,0.0,58.30,61.60,0,2,17 Apr 50.00 (AAPL1721P50-4),0.26,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-8),0.0,0.0,58.35,61.75,0,2,17 Apr 50.00 (AAPL1721P50-8),0.24,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-A),0.0,0.0,58.85,61.30,0,2,17 Apr 50.00 (AAPL1721P50-A),0.0,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-B),0.0,0.0,57.95,61.75,0,2,17 Apr 50.00 (AAPL1721P50-B),0.42,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-E),60.11,0.0,59.45,60.40,0,2,17 Apr 50.00 (AAPL1721P50-E),0.28,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-I),0.0,0.0,58.05,61.70,0,2,17 Apr 50.00 (AAPL1721P50-I),0.06,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-J),0.0,0.0,57.65,61.75,0,2,17 Apr 50.00 (AAPL1721P50-J),0.0,0.0,0.02,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-K),0.0,0.0,58.15,61.75,0,2,17 Apr 50.00 (AAPL1721P50-K),0.0,0.0,0.0,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-O),0.0,0.0,57.65,61.60,0,2,17 Apr 50.00 (AAPL1721P50-O),0.04,-0.38,0.02,0.06,15,76,
17 Apr 50.00 (AAPL1721D50-P),0.0,0.0,58.00,61.55,0,2,17 Apr 50.00 (AAPL1721P50-P),0.0,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-S),0.0,0.0,58.35,61.85,0,2,17 Apr 50.00 (AAPL1721P50-S),0.05,0.0,0.0,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-X),0.0,0.0,58.15,61.60,0,2,17 Apr 50.00 (AAPL1721P50-X),0.22,0.0,0.03,0.06,0,76,
17 Apr 50.00 (AAPL1721D50-Y),0.0,0.0,59.50,60.50,0,2,17 Apr 50.00 (AAPL1721P50-Y),0.0,0.0,0.03,0.06,0,76,
